overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
2.0,2,True,"12 15, 2013",A1HXVHYD0T1NJN,B0091JKY0M,{'Gift Amount:': ' 50'},Sydney Stevens,Very poor packaging.  The tin cannot withstand being shipped in an envelope.  I love Amazon and expect better from it.  Good idea that doesn't work.,Choose Another Package,1387065600,
2.0,,True,"12 4, 2013",AVCCB6Y9UII99,B00ACA3UB4,,Carlos Henrique Serpa da Rocha,I'll problably not buy anymore because I don't feel that this is something that you can use a lot. I don't like,I'll problably not buy anymore because I don't feel that this is something that you can use a lot,1386115200,
2.0,6,True,"12 8, 2016",A3JZ3SAX29GSJ2,B01B25M52W,{'Gift Amount:': ' 0'},Susan M.,"The Amazon gift card was supposed to be white...which goes along very well with the new baby theme. But the one that was just delivered to me is black, which doesn't match the baby theme of the packaging as well.",Gift card not white as pictured,1481155200,
2.0,4,True,"12 9, 2017",AW76UUPH7XKKZ,B00BXQIGA6,,Larry  J. Petersen,This is a Christmas Gift and when it arrived the card surrounding the Gift Card which has the amount on it was torn and bent and looks awful!  I won't be ordering  from this vendor again!,This is a Christmas Gift and when it arrived the ...,1512777600,
2.0,2,True,"06 14, 2016",A3PE681M03TO54,B01FYJMJHI,,robby,MOst cashiers don't know wtf they are doing with the gift card.. And the other ones that do know what they are doing is basically with the manager's discretion if it works or not this gift card absurd just make sure you talk to the manager see if it will work because even the managers don't know what they're doing only about 10% of the stores I went to I've got it to work the other 90% they don't know what they're doing they should have a class or something so all the cashiers and managers can figure out what the hell is wrong with them because they can't figure it out even though the directions are right there in front of their stupid face.,And the other ones that do know what they are doing is basically with the manager's discretion if it works or not this gift card,1465862400,
2.0,,False,"06 26, 2014",A2ZSTNMENRKS5T,B00FJ4CDGQ,,Anastasia Beaverhousen,buy this from sony and save yourself $5.,don't buy here,1403740800,
2.0,2,True,"06 20, 2017",A1GNMP1A26TBTA,B00F2RZMEA,,Tina C.,Was hoping to have gotten the card with the burger depicted since that's what was advertised in the photo and I chose the whopper card...got the lame BK logo and it's bent. Should've thought twice after seeing another review. Haven't used it yet since it's going to be a gift but hoping it will have funds since another review also stated theirs didn't...,Disappointed,1497916800,['https://images-na.ssl-images-amazon.com/images/I/71qc60IEpfL._SY88.jpg']
2.0,,True,"01 23, 2016",A2XKQWIQDY9XQN,B00PG40SDY,,ReaderAU,"If they were easy to use they'd get 5 stars, but the recipients said signing in and out of US and Australian amazon sites to redeem was complicated and time consuming. Took the shine off the otherwise really appreciated gifts.",International redeeming should be easier,1453507200,
2.0,,True,"12 24, 2017",AF7OE0TZSWPAF,B00GOLH84U,,Amazon Customer,Quick shipping but gift card envelope came damaged and dirty. Not great to give as a gift when it arrives in poor condition.,Quick shipping but gift card envelope came damaged and dirty. Not great to give as a gift when ...,1514073600,
2.0,2,True,"08 18, 2013",A3TCLAN0ICCTUJ,B007I0G9PU,,Joy Bailey,Can get this just as easily at the Starbucks drive thru as via this way. Didn't prove any easier or cheaper to do it this way.,Just as easy at the store,1376784000,
2.0,,True,"01 25, 2016",A1H7Q3YIBX6U9,B00MV9H6VY,,Sundeep ,had trouble receiving email. tried it 3 times and received an undeliverable email. Had to use another email eventually.,Undeliverable emails.,1453680000,
2.0,,True,"02 26, 2014",A14G54E08SXHQ8,B00E1QB4U4,,Juraj,"Wanted a physical card as a wedding gift, but they are not delivering it outside UK/US. Despite having network of many local domains you can use the card only in the given domain on which the card has been purchased. It's silly that amazon.com card can't be used on amazon.co.uk, though it would be easier for my friends due to postage fee... .
Hope Amazon can fix these issues, otherwise next time I consider other gift.",Dissapointment,1393372800,
2.0,,True,"12 22, 2013",A157169C5G4CIQ,B004Q7CK9M,{'Gift Amount:': ' 15'},Susan C,"Not one of all of these gift cards had the gift note on it that I spent all the time to do!
This one did not even come with an envelope!",Dissapointed,1387670400,
2.0,,True,"11 15, 2013",AVK8AONK6MB38,B007I0G9PU,,Lily Xing,"I ordered one of these cards before and received the full amount which is good.
However this time when I ordered 50 dollars i received 31.12 dollars instead!
This is nearly a 20 dollar difference!
Buying this card is a gamble so be careful.
I would not recommend it. Just buy a legit one.",Gamble,1384473600,
2.0,,False,"01 13, 2018",A2HOZOWVS6VVG4,B00BXQIGA6,,Andre L Barnes Jr,I purchased this item as a gift. When the recipient went to go purchase an item with the card they were told there was a zero balance on card. Thanks for not only embarrassing my niece at the register but me as well.,Don't buy gift cards from Amazon. Buy them from the store directly.,1515801600,
2.0,3,False,"02 7, 2015",A1P6LKHH8GYW88,B00O3YJS84,,D. Propp,"Gift cards are a great concept, but not when they charge a $2 service fee. Sorry, Fandango--no more business from me!","Gift cards are a great concept, but not when they charge a $2 ...",1423267200,
2.0,3,False,"02 10, 2018",AN3VQY1OGCQHZ,B01FYDFH5U,,DMS,I purchased this gift card for my brothers birthday. He text me tonight telling me he and his wife went to Red Lobster to eat and they would not accept the card. Oh my goodness. I told him I was so sorry. I looked on the reviews for this card and several people are saying that Red Lobster will not accept the card. :(,RED LOBSTER will not accept this card!!!,1518220800,
2.0,,True,"12 15, 2013",A1MBI3UMQ41G39,B004Q7CK9M,{'Gift Amount:': ' 25'},Suzanne M. Acker,"Despite my carefully crafted gift message that fit the required length criteria, the message was not printed in the greeting card.",Disappointed,1387065600,
2.0,,True,"06 5, 2016",AY9CDSJEJJ9OG,B00ADR2XIC,,Megha,"Please add the name and Billing address while sending gift card. Otherwise how people are supposed to find out who sent the gift card?
And also allow us to send a short message like Happy Birthday!! or Happy Anniversary!!!!",Please add the name and Billing address while sending gift ...,1465084800,
2.0,,False,"06 8, 2015",A349YYKPAA006X,B00P9VHCBU,,nancy braxton,"Would like to know how to use in zenga fv2 've, does not give option to use Amazon gift card",Want to use in zenga. Fv2 ce,1433721600,
2.0,,True,"05 10, 2018",A2MC80VI8UMURM,B00BXLW0K8,,sam,"Not enough places take this gift card where I live. In fact, I have to drive at least 45 minutes to find a place and I live near a major city.",Not enough places take this gift card where I live ...,1525910400,
2.0,,True,"03 8, 2013",A2LI2LSG0QPFEV,B004LLIL4G,,ds,"I sent the card to arrive on my daughter-in-laws birthday.....good thing I checked with her to see if it arrived....it did not!
I re-sent it and still she did not get it (yet, she was getting my personal emails at the same email address).! Finally I sent it to my sons email and he was able to retrieve it.
BE SURE IF YOU SEND A GIFT CARD VIA EMAIL YOU CHECK WITH THE RECIPIENT - don't assume they are just not acknowledging your gift.",CUTE - BUT I Won't send one by email again !!!!,1362700800,
2.0,,False,"12 18, 2017",A19W3QDCVIHN8Z,B005DHN6E2,{'Gift Amount:': ' 25'},pulley,Ordered it but nowhere could I find a way to sign the card or mark it as a gift.  Hope they know who sent it.  Also hope they don't have trouble using it as I read comments after ordering.,Can't sign card,1513555200,
2.0,,True,"09 25, 2016",A66N63MMWRVKS,B004LLILC8,,Amazon Customer,"I was disappointed the gift card was not sent when requested - I had to ask the recipient if they had received it, which they hadn't - I then had to lodge another request for it to be sent - this meant there was no surprise factor for the gift.",Disappointed,1474761600,
2.0,,True,"03 7, 2016",AMB39IYHYXA1H,B00ADR2XIC,,Mariana D,"The boxes where scratched and stained. Not nice at all. It is a gift card, and when you give a gift, you expect it to be impeccable.",Not nice at all,1457308800,
2.0,,True,"02 6, 2014",A3E2JC4GUMDF4V,B005EISOUQ,,Sue A Henderson,"I was not able to print the ""gift card"" that I thought I had ordered.  Instead I got three pages of ""stuff"" that I ended up folding in quarters and including in the card.  It was not a very attractive presentation.  I frequently give printable gift cards.  What changed?",What changed???,1391644800,
2.0,7,True,"07 4, 2015",A24OERSDXS087Y,B00OX9OKO6,,Steve,Beware - Panera will NOT allow you to swap the piece of paper for a plastic 'gift card.  I purchased a fairy large value gift card and selected the instant download.  I took the piece of paper to Panera and they said they can't swap the paper for a reguaranteed gift card.  It sucks having to carry a folded up piece of paper in my wallet for a long time instead of a thin card!,Buyers Beware - Panera is not cooperative,1435968000,
2.0,,True,"06 13, 2013",A3PI2IE25FLE3S,B004LLIL2I,,Mac Gray,"I purchased an Amazon gift card from our local Giant Eagle in order to collect fuel reward points. I then entered the gift card into my Amazon account. At that point I tried purchasing a Amazon online gift card for my sister for her birthday. Due to the fact that she lives out of town it is much easier to do it via the Internet then to purchase one and mail it to her. It would not let me purchase the gift card with the money I had, in my Amazon account, which was more than enough to cover the cost of the online gift card. This is definitely gonna make me think twice before purchasing a gift card for someone online through Amazon. I hope that there is an easy solution to this situation. And if you know what it is, I would like to know",Problems with Payment,1371081600,
2.0,3,True,"05 7, 2016",A3KHEDZJ8YPYA3,B00FGEHKXU,,BookLuvr,The card was stuck upside down to the backing. Not really something I want to give to mom on Mother's Day.,Not gift quality,1462579200,['https://images-na.ssl-images-amazon.com/images/I/71CrK-tBk4L._SY88.jpg']
2.0,,True,"03 7, 2018",A3M21IY9UAPOZA,B00PABVTS6,,Nora,"Be careful trying to redeem these cards. Joann's sometimes has a problem with e-cards - their system says that they need to be ""activated"" like a physical card, but that's literally impossible with an e-card. I've ordered this twice. The first time it worked no problem, the second time I had the issue. I contacted support but really all they could do is refund me and suggest I buy it again, which is understandable, just a weird problem.",might have a problem redeeming this in stores,1520380800,
2.0,3,True,"01 3, 2014",A1C0K4VG9L9XI4,B004Q7CK9M,{'Gift Amount:': ' 20'},R D KLEINMAN,"For a simple gift certificate, the delivery was amazingly slow. I've ordered bulk items that got here faster. It took eight days to arrive. REALLY REALLY pathetic. So, if you want a gift certificate in a hurry, don't get it here.

This is really sad.  I wanted to gift someone something they could actually use and give it when it was supposed to be given, at our company Christmas party.

We'll see if this gets rejected AGAIN.  I was kind giving it two stars when delivery really deserved one.",This was rejected as being obscene or not short enough or long enough,1388707200,
2.0,,True,"06 5, 2013",AKIYVW71DN9EB,B004KNWWU4,,kimberlyCafe,I loved the way it printed and how easy it was to purchase but I have just one complaint. I lost my job months ago and have had trouble finding work. I spent the 2 months prior selling books and other items to Amazon just so I could build a credit to purchase this gift card for my husband's bday but when the day came I was not allowed to use my credits for the purchase. :-( What a major let down that broke my heart. I could only afford to purchase him a gift card worth HALF the amount I had worked so hard to earn in credits.,Very Cute and Convenient but...,1370390400,
2.0,,True,"04 13, 2015",A38LIO8URG8YAB,B005ESMJ02,{'Gift Amount:': ' 50'},Salwa,I supposed to get a $10 gift certificate with this amazon gift card but I never got it.,Two Stars,1428883200,
2.0,,True,"09 7, 2016",A2NT072YCLC58V,B01GF6X9UU,,Mokie Sunshine,"I really wanted to like this box, but it just wasn't worth the money. It didn't ""pop up"" like it said it would and once you untied the bow the first time to put the GC in, you can't get the box back together again with the bow so it kind of always had a gap in it.","Nice idea, bad design",1473206400,
2.0,,True,"10 6, 2016",A12QGU3PVFLCSN,B00ADR2XIC,,Flower,"Disappointed in the condition of the box. The ribbon was flattened and dusty and the white box had some brown sticky stuff on it.  Since it is a gift, I expected it to be in better condition.",Disappointed in the condition of the box,1475712000,
2.0,5,True,"03 21, 2016",A18GP0ERQMBR7W,B00P9VHCBU,,Amazon Customer,"I will not use this again. 5 min is a total lie, and I do not spend my money to wait. I will get it somewhere else from now on, along with the rest of my business.",I will not use this again. 5 min is ...,1458518400,
2.0,,True,"03 4, 2014",A3L6GUFUTHYTJQ,B004LLIKY2,,Diana Lovorn,I bought 3 Kindle Fire devices and they all 3 have the same issues. The screens will lock up or completely shut down and will not come back on without having to hold down the power button for 30 seconds and then clicking it again. This is a nuisance and I can foresee it becoming a worse problem later.,3 times disappointed,1393891200,
2.0,,True,"11 23, 2012",A31BUBY2UGAV6P,B004LLIL3M,,Frank Polomsky,"Easy to order but very dificult if sending email is wrong. It took 6 phone calls to get it changed to correct email.

Fap",Hard making changes,1353628800,
2.0,,True,"02 21, 2016",A1E9LNH1V0BQVE,B0145WHSDA,,Vince Sheetz,No feedback on whether the card was received/cashed.,Two Stars,1456012800,
2.0,,True,"06 9, 2014",A3O61HOLFARMEB,B004Q7CK9M,{'Gift Amount:': ' 50'},Musculr,"This was a birthday gift card for my son. I checked the box for personalized message and wrote one. He received only the envelope with the gift card, nothing written anywhere inside as to whom it was from. When I called him on his birthday and asked, he said, ""great, now I know who sent this!"" I don't think I'll be using Amazon gift cards anymore, at least not the snail-mailed kind.",Missing personalized message,1402272000,
2.0,,True,"01 24, 2018",AXSJJ9VQOQ2RR,B00G4IWEZG,,Amazon Customer,Works well but does not last long enough.,Works almost as well as money,1516752000,
2.0,,True,"09 10, 2016",A1R5UJBYFBIVJ0,B01FYJMJHI,,Amazon Customer,"Disliked because it wouldn't scan multiple times, and the employees weren't aware of them",Two Stars,1473465600,
2.0,,True,"07 23, 2015",A1KA2QXFABUP3Z,B00XO1OZTY,,mackenzie,It went to junk mail and he didn't know about it ,Two Stars,1437609600,
2.0,,True,"04 26, 2018",A1GUZSH719WXY6,B00JDQJZWG,{'Gift Amount:': ' 0'},Doug R.,Somehow this got to US Mail.. Was supposed to be prime.,Two Stars,1524700800,
2.0,,False,"11 21, 2012",A3ECG0ONLPMB9Z,B004Q7CK9M,{'Gift Amount:': ' 25'},Kristi Sukkert,"I called twice this morning and finally did reach Alberto. He was very nice in trying to help me unitl i got hung up on again. My PERSONALIZED gift cards came sealed with no name on the outside envelope and NO reference number on the enclosed on the enclosed receipt. I was told that i did NOT personalize my cards until i read him the inscription that came included
 printed on the paper receipt with my package,.

I will now have to rip open the envelopes to ensure the correct card gets to the correct person. I would recommend that in the future if there are multiple personalized cards that you do not, in fact, seal the envelopes beforehand.
Can you please just send me three new envelopes.

thank you,
Kristi Sukkert

Kristi Sukkert",I was hung up on twice when I called to get help with this product.,1353456000,
2.0,,True,"10 27, 2017",A1APSNXDG7V7LZ,B01FYJMJHI,,chchemi  furahaemchemi furaha,When I shop at Safeway I use self- checkout which is fast and easy. ..But not the case when I used the Safeway gift card paper printout...,... Safeway I use self- checkout which is fast and easy..,1509062400,
2.0,,False,"04 14, 2015",A34ZQG9U434888,B004Q7CK9M,{'Gift Amount:': ' 50'},Gator287,"I sent a greeting card with a gift card enclosed to a relative. The carrier left the envelope by her front door on a very windy day; it was not secured in any way nor did the carrier ring her doorbell (she was home all morning).  When she went out to her car to run errands she picked up what she thought was a piece of garbage blowing around her lawn; it was the gift card.  Anyone (or no one) could have picked it up.  It's not clear from the tracking info which carrier was used to deliver the envelope, but I won't be ordering a gift card by mail ever again.","Gift card is great, delivery of the card by mail was unacceptable",1428969600,
2.0,,True,"07 20, 2017",A2YG94C3G8NK90,B00ELQD11E,,The Count,"Whole Foods will sell EVERYTHING overpriced, including brands that you will recognize in other grocery stores (e.g., Ben & Jerry's). It does not cost more for Whole Foods to import from Ben & Jerry's than it does say Safeway, Mariano's, Jewell-Osco, Giant, Kroger, or any other chain. It's a money-making scheme they are running at Whole Foods - claiming to have ""the best"" ingredients and charging more for them, but just in generally charging more REGARDLESS of quality. How do we know their quality of peanuts are any better than other great franchises like Wegmann's? We don't. I only bought this because it was at a discount of $40 for $50 with a promotion I had at the time.",How do we know their quality of peanuts are any better than other great franchises like Wegmann's,1500508800,
2.0,,True,"03 16, 2018",A1IBN28RK6OFSP,B00BXLVAD6,,Kitty Coleman,This was a Christmas gift which I gave to my father-in-law.  He went to use some of his cards and thery were blank!  You really need to have these cards double checked before shipping.  Arrived as promised!,Arrived as promised!,1521158400,
2.0,,False,"02 16, 2017",A1SFQUIF35HGLC,B00ET5WBU4,,Sandy Norman,"Not happy about the ""fee"" I have to pay for each ticket.  Brings price up to actual original ticket price, so really no discount. Better to buy gift card directly from movie theatre.",Don't bother,1487203200,
2.0,,False,"08 29, 2017",A2YG3O4IQCHPJJ,B00PGOMSU0,,Palm Beach Ref,"RIP OFF CITY
$ 1.50 fee for EACH ticket
could have got ticket for $ 5 at theater but
since I used FANDANGO had to pay $ !0.50 plus $ 1.50 fee
web site is iffy at best
WHY would anyone want this card ???
STAY AWAY",RIP OFF  STAY AWAY,1503964800,
2.0,,True,"11 20, 2015",A260QLS8Z33KCQ,B0091JKY0M,{'Gift Amount:': ' 100'},Bun,Don't like the tin - it looks tacky!,Not for me,1447977600,
2.0,,True,"03 14, 2016",A3LRSLIEMBOLHP,B00PGOMSU0,,Becky Long,I was really disappointed that I couldn't order this online with my gift card money.,Not what I expected.,1457913600,
2.0,,True,"05 3, 2017",A1DF8Y85H61NQ4,B00UXLIX00,,miller,usb charger is not working on several that i bought,usb not working,1493769600,
2.0,,True,"07 30, 2016",A3JJ8C4UFNUDY,B014S24DAI,{'Gift Amount:': ' 50'},Richard Kaplan,"Big Amazon promised a $10 bonus if you buy one of these gift cards,but basically You can never tell if or when they added the $10 bonus to your account.",Amazon  -- less than transparent,1469836800,
2.0,,True,"06 17, 2016",A3EN0F9BSTUGDW,B00H5BNKYA,,HoosierCaniac,Don't send these to someone's work email. The email filters will likely not allow them. If is a hassle to get fixed.,Don't send these to someone's work email.,1466121600,
2.0,,True,"10 5, 2016",A2UMKSHWDSJJIB,B004KNWWTK,,Amazon Customer,Yes it was great. Very pleased,Two Stars,1475625600,
2.0,,True,"11 27, 2012",A2QD86KXMHC74L,B004KNWX3U,,Lover of Dogs,"Purchasing the ""Callaway"" card was difficult.  In fact, the card was purchased TWICE.  It took many tries to get the card processed.  I did it MANY times, only one time did it show it was attached to the e-card, but it was purchased AND sent twice.  It kept coming up saying it was only a demo, but in fact 2 of those times it wasn't!

I probably will not purchase a gift card attached to an e-card in the future.
Kay Morgan",Difficult to purchase,1353974400,
2.0,2,False,"12 30, 2014",AJ440WTVTOVJG,B00GOLGWVK,,Timothy Baldwin,"MY MOTHER RECEIVED THE CARD AND AT CHRISTMAS AND WENT TO PANERA AND THEY TOLD HER IT WAS OF $25 VALUE. I PAID $50. SHE CALLED ME UPSET THAT THEY ARGUED OVER THE VALUE.
LOYAL CUSTOMER NOT HAPPY",MY MOTHER RECEIVED THE CARD AND AT CHRISTMAS AND WENT ...,1419897600,
2.0,,True,"07 28, 2017",A13KZ1ZVMQ5IYM,B00ADR2XIC,,Sonia Jai,Didn't like it..,Two Stars,1501200000,
2.0,,True,"08 26, 2015",A2G183KDUYQWW7,B0108MW5N4,,Stephanie McCawley,Was unable to use the discount code on my catalog.,Two Stars,1440547200,
2.0,,False,"01 29, 2016",A7938XMQZOJCV,B0091JKVU0,{'Gift Amount:': ' 50'},Pam Carlson,I was to get a $10 gift card with this purchase but never did,Two Stars,1454025600,
2.0,2,True,"12 15, 2013",A1BRB4ZD8JBNCQ,B004Q7CK9M,{'Gift Amount:': ' 25'},LizzyS,"I ordered the Christmas pine card and included the optional gift message. Typed a simple 2 sentences...No message was sent with the card, so the recipient had no idea who it was from. Very disappointed. Why offer it then if it's not going to be included with the gift card. I did appreciate the quick delivery that's about it. I'm better off buying the gift card at any store and sending it myself with the assurance that my message will be on it.",Not what I expected!,1387065600,
2.0,,True,"01 21, 2014",AITJVWAQ2LYUY,B004LLILGO,,Dennis Mares,The problem is that I live in Germany and you cant file your US gift card onto the german Amazon account. I don't undestand were the problem is to file in a gift card at Amazon Germany and get the exchangerate of the date. I have the sme loginns in US Amazon as in german Amazon. Shame.....,Amazon is not Amazon,1390262400,
2.0,,True,"10 13, 2015",ABK226ARJYBYP,B00A4EK106,,Zac Pearson,"Ordered one size larger, still seems like a slim fit cut",still seems like a slim fit,1444694400,
2.0,,True,"03 19, 2016",A2ZI8VY9CSJG6T,B005ESMJ02,{'Gift Amount:': ' 75'},ronald,It was received by recipient on time and looked like a gift.,Two Stars,1458345600,
2.0,8,True,"11 25, 2014",A1BNK6N5YG1FAS,B00FTGTIOE,,Steven G. Kingsley,"These cards seemed like a great idea, but they come all stuck together with glue on the front and back and it's hard to get off. If you're trying to give gifts to multiple people, then you have to spend a bunch of extra time scraping the glue off so they look presentable.",Glue gets in the way,1416873600,
2.0,,True,"10 16, 2016",A25GVIZWDXMSUQ,B00F2RZMEA,,Diana Krautheim,Card did not work when I tried twice,Two Stars,1476576000,
2.0,,True,"03 4, 2014",A1SYFLHC1LUPNG,B00ADR2XIC,,Julie Truman,"I was disappointed in the gift box that the gift card came in.  I realize it is free, but I would never give it away the way in the condition I received it.  The box was scratched and dirty.  I've ordered about 8 or 9 and had to repackage every one.",cheap box,1393891200,
2.0,4,True,"10 16, 2014",A26MPEVMHQXF9M,B00B2TFH3I,,gramma sue,"I love the idea of sending a gift card by email, but I (like other reviewers) had the issue of the receiver getting the e-card from Amazon upon completing the order. Knowing this was a reported issue, I emailed the person that should have received the gift card to have them check their email. The e-card was not in their email, nor their spam mail, nor did they have any email filters that would have prevented the email from getting to them. I then got onto my Amazon account to check the order, and it stated that the gift card email was sent. There was an option to resend the gift card, so I did (making no changes to the original receivers email address). Upon the resend: the person did receive the e-gift card (yeah!), and I did get an automated email from Amazon stating the gift card was sent and received by person sent to (which I did not receive on the original order).

I will probably use the Amazon email gift card again in the future as long as follow-up with the intended recipient is part of the process.",Requires A Follow Up,1413417600,
2.0,,True,"03 10, 2016",A31DBKC0AY38WB,B00PG8502O,,Ruby L. Agnir,"Had a lot of problems such as it being charged to my credit card, when it was a birthday GIFT from my daughter.  It took a while before it was straightened out.",Had a lot of problems such as it being charged ...,1457568000,
2.0,,True,"08 29, 2013",A34UUXKVF57LB2,B0066AZGD4,,KSL,"I was unimpressed with the online gift card email delivery.  Thought an Amazon gift card with a special picture would be a great gift for my Mother-in-Law, right to her email so I purchased it in advance of her birthday.  Per the option on Amazon to deliver it to her email on a scheduled day, I scheduled for email delivery to her on her birthday.

When I checked in with her on her birthday, she had not received it at all. (She also checked her junk/spam folder, although she is already an Amazon customer and nothing there).  When I contacted Amazon about it, they apologized for the mistake and thought there must have been a glitch in their internal system.  They were nice about it and corrected it, but the element of surprise and timeliness of delivery was a fail.

No concessions were offered and just got an apology.  I don't feel confident to purchase an online gift card as an option again.",Delivery Fail,1377734400,
2.0,,True,"07 19, 2013",A2LHY6EV3N4JZL,B00BT1XFBU,,Lili Fu,"I spent a lot of time to download the picture and wrote a message, ect. Everything seemed to be OK until I got the final email - half of the picture was gone... I ended up cancelling it...:-(",Didn't work out - had to cancel it!,1374192000,
2.0,,True,"06 12, 2013",A2GF5KR19FGDQ8,B004LLILLO,,Deborah Hanselman,"I have ordered gift cards in the past and they were fine.  This one wasn't delivered, which made my mother think that I forgot her on Mother's Day.  Not a good experience.",Not so good this time,1370995200,
2.0,,True,"03 17, 2017",A3CV1AO1VRGN67,B01FYJMJHI,,Dustin S.,Some of them don't work. I ordered 4 and only two worked but we got it figured out,Some of them don't work.,1489708800,
2.0,,False,"01 28, 2018",A1PYNYV46RBOOJ,B00BXLV9NM,,Mambo Dave,"Just a cautionary word of warning: I received an O.S. package in October as a gift, and another for Christmas.  In the October one, once I let a package of 'Beef Top Sirloin' thaw, I found that the plastic had a crack in it, seemingly from the factory, and leaked all the juices out.  I did call customer service, and they did replace it, but I just now opened another 'Beef Top Sirloin' package that I let thaw for two or three days in the refrigerator, and again - the plastic it is sealed in didn't seal it.  This time I cannot find the crack or separation, but I really didn't look too hard since this is a common problem now.  I'm sure I could call them, send them a picture of the freshly opened package and get another replacement, but something tells me that I'll just tell my relatives that Omaha Steaks is having problems.",Quality control is lacking these days,1517097600,['https://images-na.ssl-images-amazon.com/images/I/71jVS5gel+L._SY88.jpg']
2.0,,True,"01 17, 2018",AFPG73LQ06UWQ,B0091JKVU0,{'Gift Amount:': ' 50'},Amazon Customer,"Beware, the tin has a hole in the bottom so you can't really use it for anything other than gift card.","Beware, the tin has a hole in the bottom ...",1516147200,
2.0,,False,"08 10, 2018",AG016CYG3AZPX,B01GP1W4LA,,Raj,Save your time and money and aggravation to the recipient of this gift. It does not cover lot of courses that you could be playing in the area. If it does the procedure is very unfriendly to book before 24 hrs and many other hurdles. Stop buying this gift card. It is better to buy Amazon gift card.,Lousy Unfriendly Service,1533859200,
2.0,,True,"06 10, 2013",A2SX6YO8MGG9UB,B0062ONF64,,Sherillee,It was easy to purchase the gift card but the picture on the card was not the one I selected and I could not go back and change it.  Bit of a waste of time.,picture on card is not the one selected,1370822400,
2.0,,True,"03 1, 2016",A1PJA1VADS9OXZ,B00KFLZVQM,,courtney,Food not good,Two Stars,1456790400,
2.0,2,True,"12 11, 2015",A3PIDG4W7OG7WB,B014S24DAI,{'Gift Amount:': ' 25'},Melissa wendt,"This arrived without the bow.  Bow nowhere to be found in the package....just a hot glue blob where the bow should have been.  Tried to peel the glue off (who really cares about the bow), but the glue ripped the red paper of the card.  So now....I have to buy a bow to cover all that up.  Stupid.","No bow, just got glue where the bow should have been",1449792000,
2.0,,False,"09 28, 2016",AA452YTF8XPRH,B005ESMMWW,{'Gift Amount:': ' 25'},"Pitt (R,M,S,M)",Very UPSET and mad.  I wrote a message on the gift card and it wasn't there.  My nephew had no idea I bought him the gift.  Not sure I will purchase another one!!!!!,Maddening,1475020800,
2.0,,True,"11 21, 2016",A299LFOHPU2G6Y,B00VTVA9TQ,,xiaotuzi,no discount at all. 25 dollars for a 25 dollars' gift card!,Two Stars,1479686400,
2.0,,True,"03 3, 2013",A2LY6AUW847I6P,B007V6ETDK,,Michael Paciorek,Don't know what happened but I sent out a birthday greeting with a Amazon gift card and I found out a week later that my grandson never received the email to see the greeting. Went online and there was a message to re-send the whole thing. Disapointed that Amazon did not email me to let me know the sender did not receive the card.,what happened?,1362268800,
2.0,,True,"01 18, 2014",AMAUQQOBYQ48Z,B004KNWWV8,,Marcia S. Marquez,"The card printed the front page nicely, but inside there was no amount shown or retrieval number.  The person I sent it to had to call me to get the number.",I was disapointed,1390003200,
2.0,,True,"01 15, 2015",A31XL6YXBR29LD,B004Q7CK9M,{'Gift Amount:': ' 100'},Megan,I love amazon but the quality of the card was bad! It was scratched up and dull like it had been reused a few times. The person I gave this to as a gift even mentioned the condition of the card and made a joke about it.,I love amazon but the quality of the card was bad,1421280000,
2.0,,True,"03 21, 2018",A21H52RXGKKUTT,B004LLIKVU,{'Gift Amount:': ' 50'},Anna M Cabot,I uploaded a painting done by the friend for whom the gift card was purchased.  He received a simple gift card - no photo uploaded.,"Actual card doesn't have the photo uploaded to it, as it implies.",1521590400,
2.0,3,True,"12 13, 2016",AUYHG4K929I3Z,B00BXLSIJ0,,katers,"I bought a $25 gift card and $50 gift card. The $50 card came in a plastic wrap because the card wouldn't stick to the backing shown in the photo. They should have replaced the sticky stuff on the back, not put it in a plastic bag so both pieces stay together. The back of the backing is also dirty. Looks terrible.
The $25 card didn't come in a plastic bag, and looks fine (card and backing attached). I bumped my rating up to two stars for this reason.
It's kind of pathetic that they managed to screw up a gift card. I hope the cards actually work for the gift receivers.",The back of the backing is also dirty. Looks terrible,1481587200,
2.0,,True,"08 26, 2017",A31Y0YING9F3CN,B005DHN6E2,,Willis B.,When the gift card came in the mail it was all bent up from shipping. Envelope while being placed in side a shipping envelope.,When the gift card came in the mail it was ...,1503705600,
2.0,2,True,"02 26, 2018",A3QU7UIRGM1J4K,B0172YGNGQ,,Franky Farquay,Waste of time and money.  Irving doesn't even knock off the .10 cents per gallon extra if you use it.  My exxon mobile does so I assumed if I bought Irvine's card the Irvine gas station would deduct the .10 a gallon like it was cash.  Disappointed to say the least.,Using the Irvine card does not get the discount all others offer if you use their card.,1519603200,
2.0,,False,"01 27, 2012",A1QDAGSJ10WC58,B005ESMMWW,,BZY.,"Old cards, when you attempt to ""redeem"", it will say the card is invalid. I went to redeem one from 2 yrs ago & it did not work :(",Old cards can't be redeemed,1327622400,
2.0,,True,"10 25, 2017",A50Q7YDMGBHWA,B01571YV42,,PHDStudent,"Very disappointed,bordered three thst advertised 50 gift card for only $40 bucks, still charged 50 bucks.",Misrepresented product charges,1508889600,
2.0,,True,"06 25, 2015",A3QYKAMGV9EX04,B00IDF8UWE,,Emily Gardner,Pretty cheaply made. One of the mazes I purchased you could just pull apart and not have to do that maze.,Pretty cheaply made,1435190400,
